id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
0AyN4j	ieu-b-4957	ieu-b-4957	18342_2_PSAT1_SERC	Wald ratio	1	-0.20557231313878	0.472472508242234	0.66349057344346
0FyaPj	ieu-b-4957	ieu-b-4957	8274_64_STX7_Syntaxin_7	Wald ratio	1	0.235302567874927	0.500893967663348	0.638522761321453
0FyaPj	myeloma_meta-analysis	myeloma_meta-analysis	8274_64_STX7_Syntaxin_7	Wald ratio	1	0.393680614859095	0.304867634500427	0.196593942210245
0IQerP	ieu-b-4957	ieu-b-4957	5688_65_CBLN4_CBLN4	Wald ratio	1	-0.316936811376981	0.399513211590437	0.427598711142861
0Jxlqy	ieu-b-4957	ieu-b-4957	15604_18_MAPK9_JNK2	Wald ratio	1	-0.168269228186324	0.396267163066193	0.671102183094653
0Jxlqy	myeloma_meta-analysis	myeloma_meta-analysis	15604_18_MAPK9_JNK2	Wald ratio	1	0.0882990249187432	0.241061755146262	0.714147097903017
0LZoPk	ieu-b-4957	ieu-b-4957	17474_106_YEATS4_YETS4	Wald ratio	1	-2.10975641454932	1.25613286311792	0.0930420407767968
0sbN0i	ieu-b-4957	ieu-b-4957	5542_22_NRP1_NRP1	Wald ratio	1	0.064192276588664	0.200807201299183	0.749217603269833
0tvhtn	myeloma_meta-analysis	myeloma_meta-analysis	4971_1_CTSZ_CATZ	Wald ratio	1	-0.0749709639953542	0.122357723577236	0.540061822305322
0umpbS	ieu-b-4957	ieu-b-4957	9754_33_NQO2_Quinone_reductase_2	Wald ratio	1	-0.0346410764876294	0.0705739437534587	0.623533984397273
0X0IAW	ieu-b-4957	ieu-b-4957	2900_53_CCL14_HCC_1	Wald ratio	1	-0.232552678903656	0.10877997642165	0.0325308552647734
0X0IAW	myeloma_meta-analysis	myeloma_meta-analysis	2900_53_CCL14_HCC_1	Wald ratio	1	-0.136815048486973	0.0694006309148265	0.0486803730662017
11iiTb	ieu-b-4957	ieu-b-4957	9950_229_LAG3_LAG_3	Wald ratio	1	-0.163672775539517	0.468377203390362	0.726754127111093
14MwY0	ieu-b-4957	ieu-b-4957	9212_22_CTSF_CATF	Wald ratio	1	0.521054242616426	0.343785483092307	0.129610985996686
18PGPa	ieu-b-4957	ieu-b-4957	11493_169_DYNLL2_DYL2	Wald ratio	1	-1.06870823860213	1.09194227141819	0.327717216252818
18PGPa	myeloma_meta-analysis	myeloma_meta-analysis	11493_169_DYNLL2_DYL2	Wald ratio	1	-0.76130198915009	0.678119349005425	0.261579089935658
19XxH9	myeloma_meta-analysis	myeloma_meta-analysis	8464_31_RSPO4_RSPO4	Wald ratio	1	-0.0792838874680307	0.48542199488491	0.870258755497758
1Ao674	ieu-b-4957	ieu-b-4957	17843_30_PPCS_PPCS	Wald ratio	1	-0.229657274354202	0.584560782906921	0.694414388809236
1c0DL7	ieu-b-4957	ieu-b-4957	10070_22_PLCG2_PLCG2	Wald ratio	1	-0.561657320028839	0.456487994670103	0.218551870054347
1hi02W	ieu-b-4957	ieu-b-4957	8398_277_RARRES1_RAR_responsive_protein_TIG1	Wald ratio	1	0.121840952429888	0.0617368726385288	0.0484326620902379
1KCi9A	ieu-b-4957	ieu-b-4957	17738_7_CRNN_CRNN	Wald ratio	1	0.348631514598327	0.491331649884938	0.477974217567592
1lazSJ	ieu-b-4957	ieu-b-4957	7822_11_HRASLS2_HRSL2	Wald ratio	1	0.276294722012523	1.21889026983793	0.820674700933907
